Date,Trading_Total_Stock_Amount,Trading_Total_Price,Open,High,Low,Close,Price_Dif,Number_Of_Transactions
109/04/29,"31,507,975","12,411,291,051",400.00,400.00,386.50,398.00,+23.00,"21,633"
109/04/30,"22,045,679","9,056,156,448",412.00,415.50,405.00,415.00,+17.00,"14,050"
109/05/04,"11,748,303","4,709,062,700",404.00,405.00,398.00,399.50,-15.50,"8,589"
109/05/05,"7,287,899","2,917,832,410",403.50,405.50,396.00,401.50,+2.00,"5,685"
109/05/06,"10,340,772","4,204,073,308",405.00,409.50,401.50,408.00,+6.50,"6,072"
109/05/07,"8,184,230","3,379,054,800",412.00,415.00,411.00,411.00,+3.00,"5,478"
109/05/08,"6,884,964","2,852,857,389",415.00,418.00,411.50,411.50,+0.50,"4,489"
109/05/11,"6,480,940","2,658,770,900",415.50,415.50,407.00,410.00,-1.50,"4,593"
109/05/12,"5,093,041","2,075,357,228",408.00,409.50,404.00,407.00,-3.00,"3,520"
109/05/13,"11,287,740","4,685,732,680",408.50,420.00,407.00,420.00,+13.00,"7,564"
109/05/14,"8,304,088","3,425,799,668",417.00,419.00,406.50,411.00,-9.00,"6,379"
109/05/15,"5,826,797","2,391,258,070",414.00,415.50,404.50,411.00, 0.00,"4,110"
109/05/18,"25,672,990","11,420,605,156",452.00,452.00,436.50,440.50,+29.50,"16,188"
109/05/19,"23,381,164","10,775,474,986",462.50,464.00,458.00,462.00,+21.50,"14,326"
109/05/20,"18,969,567","8,904,290,369",467.00,479.00,464.00,470.00,+8.00,"12,582"
109/05/21,"9,455,736","4,403,000,074",470.00,472.00,460.50,464.50,-5.50,"6,202"
109/05/22,"15,484,024","6,915,073,334",446.50,455.00,440.00,442.00,-22.50,"10,880"
109/05/25,"11,364,742","5,164,434,635",451.50,460.00,449.00,460.00,+18.00,"7,958"
109/05/26,"6,684,259","3,099,929,881",460.00,468.00,458.00,460.00, 0.00,"4,925"
109/05/27,"8,859,230","4,103,795,784",465.00,466.00,459.50,464.50,+4.50,"5,659"
109/05/28,"10,968,535","5,042,125,065",468.00,469.00,453.50,460.00,-4.50,"7,753"
109/05/29,"9,592,183","4,434,895,676",460.00,467.00,453.50,463.00,+3.00,"5,039"
109/06/01,"8,808,266","4,094,933,126",468.00,470.00,460.00,461.50,-1.50,"5,843"
109/06/02,"17,040,745","8,263,201,631",488.00,490.50,479.50,485.00,+23.50,"11,511"
109/06/03,"9,783,845","4,795,053,535",492.00,493.50,487.00,490.00,+5.00,"6,731"
109/06/04,"8,538,190","4,164,028,020",485.00,493.00,482.00,490.00, 0.00,"5,735"
109/06/05,"8,958,917","4,427,235,038",493.00,497.50,491.00,494.00,+4.00,"5,831"
109/06/08,"9,669,114","4,816,878,316",495.50,505.00,493.00,494.50,+0.50,"6,567"
109/06/09,"7,942,284","3,924,509,580",491.00,499.50,487.50,497.50,+3.00,"5,550"
109/06/10,"6,677,972","3,336,974,966",495.50,503.00,495.00,500.00,+2.50,"4,723"
109/06/11,"11,175,186","5,609,874,256",500.00,509.00,496.00,496.50,-3.50,"6,813"
109/06/12,"12,644,920","6,151,832,640",473.00,495.50,473.00,492.50,-4.00,"7,828"
109/06/15,"7,204,482","3,586,931,838",498.00,505.00,492.50,492.50, 0.00,"5,822"
109/06/16,"11,665,647","5,862,318,882",492.00,510.00,491.50,510.00,+17.50,"8,554"
109/06/17,"7,132,179","3,630,936,522",511.00,516.00,505.00,510.00, 0.00,"4,807"
109/06/18,"5,601,592","2,864,049,135",515.00,515.00,508.00,513.00,+3.00,"4,127"
109/06/19,"22,189,522","11,989,751,968",520.00,560.00,518.00,546.00,+33.00,"15,535"
109/06/22,"17,896,887","10,151,518,290",553.00,576.00,546.00,576.00,+30.00,"13,403"
109/06/23,"16,106,824","9,274,502,722",580.00,594.00,558.00,574.00,-2.00,"12,564"
109/06/24,"9,137,582","5,259,213,560",572.00,584.00,568.00,580.00,+6.00,"7,353"
109/06/29,"12,360,207","7,025,233,756",566.00,576.00,563.00,565.00,-15.00,"8,848"
109/06/30,"9,477,547","5,446,853,713",569.00,579.00,568.00,579.00,+14.00,"6,474"
109/07/01,"7,704,668","4,509,588,420",590.00,594.00,575.00,577.00,-2.00,"6,026"
109/07/02,"6,031,098","3,479,994,448",577.00,582.00,573.00,574.00,-3.00,"4,713"
109/07/03,"8,709,502","5,076,814,670",575.00,587.00,575.00,585.00,+11.00,"6,503"
109/07/06,"7,257,983","4,246,965,987",587.00,589.00,580.00,589.00,X0.00,"5,745"
109/07/07,"19,739,242","12,030,718,684",598.00,632.00,595.00,618.00,+29.00,"13,788"
109/07/08,"23,384,399","15,334,797,441",629.00,674.00,625.00,661.00,+43.00,"17,451"
109/07/09,"17,228,954","11,275,283,916",661.00,663.00,640.00,651.00,-10.00,"14,157"
109/07/10,"17,015,547","10,729,476,093",641.00,647.00,616.00,616.00,-35.00,"13,330"
109/07/13,"10,446,840","6,560,638,360",626.00,639.00,618.00,629.00,+13.00,"8,478"
109/07/14,"9,446,920","5,812,727,670",627.00,628.00,610.00,611.00,-18.00,"7,700"
109/07/15,"14,729,162","8,973,203,197",612.00,618.00,598.00,609.00,-2.00,"11,055"
109/07/16,"7,417,218","4,474,246,018",601.00,612.00,599.00,599.00,-10.00,"6,190"
109/07/17,"8,994,459","5,420,967,613",598.00,608.00,596.00,607.00,+8.00,"7,114"
109/07/20,"9,008,151","5,388,054,902",609.00,611.00,590.00,601.00,-6.00,"7,345"
109/07/21,"15,777,808","9,951,824,696",612.00,643.00,612.00,637.00,+36.00,"12,392"
109/07/22,"17,852,109","11,827,985,376",659.00,670.00,651.00,664.00,+27.00,"13,618"
109/07/23,"17,793,987","11,920,667,659",658.00,687.00,653.00,677.00,+13.00,"13,937"
109/07/24,"24,419,901","16,795,888,977",677.00,703.00,670.00,675.00,-2.00,"19,725"
109/07/27,"21,431,219","15,305,966,243",695.00,737.00,691.00,728.00,+53.00,"17,615"
109/07/28,"36,378,539","26,105,851,132",741.00,763.00,680.00,680.00,-48.00,"28,746"
109/07/29,"14,628,939","9,963,495,157",683.00,694.00,667.00,682.00,+2.00,"11,816"
109/07/30,"13,796,896","9,398,689,156",686.00,694.00,670.00,683.00,+1.00,"10,458"
109/07/31,"15,072,563","10,404,919,783",678.00,707.00,670.00,701.00,+18.00,"11,281"
109/08/03,"25,733,096","18,346,505,200",743.00,743.00,695.00,696.00,-5.00,"18,912"
109/08/04,"19,275,303","13,831,395,469",703.00,732.00,700.00,732.00,+36.00,"15,575"
109/08/05,"13,153,226","9,617,048,441",735.00,739.00,722.00,730.00,-2.00,"11,020"
109/08/06,"12,890,678","9,525,236,974",736.00,753.00,730.00,732.00,+2.00,"10,579"
109/08/07,"14,627,882","10,442,868,630",730.00,736.00,704.00,705.00,-27.00,"11,960"
109/08/10,"11,142,754","7,852,221,586",696.00,714.00,696.00,706.00,+1.00,"8,617"
109/08/11,"9,919,208","6,937,393,600",698.00,708.00,691.00,693.00,-13.00,"7,588"
109/08/12,"11,143,131","7,593,118,866",684.00,690.00,674.00,680.00,-13.00,"9,131"
109/08/13,"11,410,405","7,843,859,640",700.00,702.00,671.00,684.00,+4.00,"8,500"
109/08/14,"9,672,925","6,534,060,700",670.00,683.00,670.00,680.00,-4.00,"7,620"
109/08/17,"6,056,362","4,133,827,694",684.00,689.00,677.00,685.00,+5.00,"4,901"
109/08/18,"42,389,663","26,292,418,734",617.00,642.00,617.00,617.00,-68.00,"29,380"
109/08/19,"23,597,107","14,523,241,377",618.00,626.00,605.00,609.00,-8.00,"16,757"
109/08/20,"34,547,307","19,914,507,343",603.00,611.00,551.00,565.00,-44.00,"25,051"
109/08/21,"21,528,784","12,783,058,888",583.00,606.00,581.00,604.00,+39.00,"16,027"
109/08/24,"14,910,954","8,782,716,860",599.00,600.00,583.00,585.00,-19.00,"10,811"
109/08/25,"9,904,789","5,827,153,088",592.00,594.00,584.00,589.00,+4.00,"7,028"
109/08/26,"10,781,130","6,225,606,530",585.00,586.00,573.00,578.00,-11.00,"8,424"
109/08/27,"15,405,596","8,699,815,356",583.00,586.00,555.00,558.00,-20.00,"11,910"
109/08/28,"13,150,295","7,431,101,510",558.00,575.00,553.00,574.00,+16.00,"9,934"
109/08/31,"17,151,699","9,604,529,440",580.00,583.00,552.00,556.00,-18.00,"11,460"
109/09/01,"11,319,355","6,433,047,190",559.00,577.00,553.00,576.00,+20.00,"8,040"
109/09/02,"18,844,801","11,280,884,998",605.00,609.00,590.00,596.00,+20.00,"12,899"
109/09/03,"13,567,883","8,257,205,598",614.00,615.00,598.00,603.00,+7.00,"9,148"
109/09/04,"13,800,424","8,238,699,944",589.00,610.00,582.00,603.00, 0.00,"10,195"
109/09/07,"7,096,189","4,261,503,400",608.00,613.00,593.00,598.00,-5.00,"5,150"
109/09/08,"6,683,057","4,042,322,428",602.00,614.00,598.00,604.00,+6.00,"4,994"
109/09/09,"10,536,718","6,239,805,210",594.00,599.00,586.00,595.00,-9.00,"6,741"
109/09/10,"7,308,603","4,393,136,800",601.00,607.00,598.00,599.00,+4.00,"5,081"
109/09/11,"7,837,495","4,650,879,020",598.00,603.00,586.00,595.00,-4.00,"5,736"
109/09/14,"8,675,428","5,233,147,652",596.00,610.00,589.00,609.00,+14.00,"6,491"
109/09/15,"8,056,558","4,920,099,488",609.00,614.00,603.00,611.00,+2.00,"5,673"
109/09/16,"10,738,991","6,671,065,386",618.00,628.00,616.00,617.00,+6.00,"7,563"
109/09/17,"12,572,944","7,541,286,456",610.00,611.00,593.00,599.00,-18.00,"9,393"
109/09/18,"11,402,876","6,880,435,732",599.00,611.00,591.00,611.00,+12.00,"7,318"
109/09/21,"8,306,351","5,127,267,604",614.00,624.00,610.00,616.00,+5.00,"6,436"
109/09/22,"7,641,728","4,636,982,822",614.00,615.00,602.00,603.00,-13.00,"5,330"
109/09/23,"6,545,842","4,023,666,830",609.00,619.00,609.00,617.00,+14.00,"5,378"
109/09/24,"8,632,965","5,233,787,930",606.00,616.00,600.00,600.00,-17.00,"6,797"
109/09/25,"9,004,337","5,347,702,520",605.00,608.00,581.00,585.00,-15.00,"6,153"
109/09/28,"8,878,900","5,283,154,209",583.00,607.00,581.00,603.00,+18.00,"5,669"
109/09/29,"6,297,334","3,838,339,406",606.00,614.00,606.00,610.00,+7.00,"4,160"
109/09/30,"6,064,893","3,709,483,144",615.00,618.00,607.00,607.00,-3.00,"3,930"
109/10/05,"5,000,804","3,065,861,440",614.00,617.00,610.00,611.00,+4.00,"3,718"
109/10/06,"3,949,603","2,430,698,845",618.00,619.00,612.00,615.00,+4.00,"2,936"
109/10/07,"17,770,203","11,356,350,935",617.00,658.00,613.00,647.00,+32.00,"13,775"
109/10/08,"15,705,367","10,500,532,887",660.00,677.00,650.00,670.00,+23.00,"12,010"
109/10/12,"22,052,450","15,693,779,250",710.00,722.00,699.00,714.00,+44.00,"15,294"
109/10/13,"7,971,165","5,579,824,814",712.00,712.00,693.00,699.00,-15.00,"6,971"
109/10/14,"6,302,855","4,356,676,095",692.00,698.00,687.00,689.00,-10.00,"4,890"
109/10/15,"7,045,919","4,902,792,771",693.00,707.00,689.00,689.00, 0.00,"5,800"
109/10/16,"5,020,630","3,454,686,400",689.00,695.00,680.00,680.00,-9.00,"4,254"
109/10/19,"3,933,553","2,717,806,676",683.00,695.00,683.00,692.00,+12.00,"3,358"
109/10/20,"4,936,501","3,403,891,195",688.00,697.00,683.00,697.00,+5.00,"3,773"
109/10/21,"5,171,741","3,610,215,031",704.00,710.00,687.00,691.00,-6.00,"4,410"
109/10/22,"5,130,155","3,539,705,240",688.00,696.00,685.00,688.00,-3.00,"4,019"
109/10/23,"4,854,113","3,314,929,066",689.00,694.00,678.00,678.00,-10.00,"4,192"
109/10/26,"4,340,545","2,941,638,788",680.00,686.00,672.00,674.00,-4.00,"4,215"
109/10/27,"6,628,379","4,519,508,301",674.00,688.00,672.00,685.00,+11.00,"5,167"
109/10/28,"6,124,573","4,181,870,597",685.00,689.00,675.00,681.00,-4.00,"5,075"
109/10/29,"4,542,886","3,076,287,992",670.00,687.00,666.00,684.00,+3.00,"4,286"
109/10/30,"6,389,520","4,326,277,336",678.00,682.00,670.00,678.00,-6.00,"4,816"
109/11/02,"14,039,866","9,335,843,532",690.00,690.00,650.00,653.00,-25.00,"11,901"
109/11/03,"8,279,509","5,523,878,468",661.00,676.00,660.00,665.00,+12.00,"11,086"
109/11/04,"9,310,114","6,274,340,491",671.00,685.00,661.00,677.00,+12.00,"9,508"
109/11/05,"11,771,407","8,117,648,877",685.00,696.00,679.00,696.00,+19.00,"9,961"
109/11/06,"7,383,559","5,156,129,124",701.00,704.00,692.00,700.00,+4.00,"6,770"
109/11/09,"6,643,292","4,667,880,620",710.00,714.00,693.00,702.00,+2.00,"5,899"
109/11/10,"6,061,984","4,182,276,658",702.00,702.00,681.00,686.00,-16.00,"6,312"
109/11/11,"8,075,443","5,436,057,097",662.00,682.00,662.00,676.00,-10.00,"7,507"
109/11/12,"4,845,993","3,271,112,494",677.00,683.00,671.00,673.00,-3.00,"4,385"
109/11/13,"4,707,048","3,159,429,474",671.00,677.00,667.00,675.00,+2.00,"3,865"
109/11/16,"6,340,597","4,358,490,909",685.00,695.00,681.00,694.00,+19.00,"5,967"
109/11/17,"6,537,087","4,557,362,547",701.00,703.00,691.00,696.00,+2.00,"5,665"
109/11/18,"21,267,800","15,274,889,320",702.00,728.00,701.00,728.00,+32.00,"18,619"
109/11/19,"9,175,800","6,716,017,917",732.00,738.00,727.00,733.00,+5.00,"8,347"
109/11/20,"11,660,336","8,660,917,741",732.00,754.00,723.00,747.00,+14.00,"10,207"
109/11/23,"7,122,453","5,317,595,635",754.00,758.00,738.00,743.00,-4.00,"7,131"
109/11/24,"5,788,982","4,298,264,456",752.00,752.00,734.00,742.00,-1.00,"5,581"
109/11/25,"7,168,939","5,251,824,639",746.00,748.00,724.00,724.00,-18.00,"7,386"
109/11/26,"3,674,272","2,682,388,406",733.00,737.00,725.00,730.00,+6.00,"3,525"
109/11/27,"3,520,339","2,551,171,068",725.00,731.00,721.00,725.00,-5.00,"3,789"
109/11/30,"14,282,872","10,101,719,632",711.00,718.00,703.00,704.00,-21.00,"11,498"
109/12/01,"8,546,033","5,967,592,057",700.00,708.00,693.00,697.00,-7.00,"8,994"
109/12/02,"8,951,519","6,324,640,621",706.00,717.00,695.00,712.00,+15.00,"7,919"
109/12/03,"7,043,862","4,953,838,001",715.00,715.00,698.00,700.00,-12.00,"7,128"
109/12/04,"5,447,920","3,824,994,925",700.00,707.00,696.00,705.00,+5.00,"5,563"
109/12/07,"5,507,847","3,860,949,678",705.00,708.00,695.00,704.00,-1.00,"5,571"
109/12/08,"10,092,358","7,250,849,121",703.00,731.00,702.00,730.00,+26.00,"10,065"
109/12/09,"7,934,850","5,851,551,385",735.00,746.00,730.00,734.00,+4.00,"7,950"
109/12/10,"7,890,093","5,635,221,751",730.00,730.00,706.00,709.00,-25.00,"8,877"
109/12/11,"7,743,157","5,496,198,310",720.00,722.00,701.00,707.00,-2.00,"7,305"
109/12/14,"3,923,653","2,760,735,687",706.00,710.00,699.00,702.00,-5.00,"4,288"
109/12/15,"5,126,489","3,590,787,610",702.00,706.00,696.00,701.00,-1.00,"5,345"
109/12/16,"6,278,334","4,431,853,093",711.00,714.00,701.00,701.00, 0.00,"5,293"
109/12/17,"6,085,006","4,282,246,143",703.00,711.00,699.00,704.00,+3.00,"4,691"
109/12/18,"4,932,935","3,459,200,259",704.00,708.00,699.00,699.00,-5.00,"4,147"
109/12/21,"5,459,098","3,818,331,402",698.00,708.00,689.00,708.00,+9.00,"4,791"
109/12/22,"6,455,645","4,599,270,877",708.00,722.00,703.00,703.00,-5.00,"5,998"
109/12/23,"5,391,073","3,853,814,191",708.00,722.00,705.00,720.00,+17.00,"5,207"
109/12/24,"3,363,422","2,422,416,459",724.00,725.00,714.00,714.00,-6.00,"3,493"
109/12/25,"2,222,300","1,593,359,269",720.00,722.00,712.00,715.00,+1.00,"2,353"
109/12/28,"10,682,986","7,855,015,517",724.00,741.00,723.00,740.00,+25.00,"10,693"
109/12/29,"4,621,472","3,417,903,144",741.00,746.00,734.00,734.00,-6.00,"5,277"
109/12/30,"5,673,669","4,213,092,325",740.00,746.00,735.00,746.00,+12.00,"5,955"
109/12/31,"4,667,590","3,490,385,717",747.00,753.00,742.00,747.00,+1.00,"4,395"
108/01/02,"4,284,014","957,735,608",229.50,229.50,220.50,220.50,-9.00,"2,864"
108/01/03,"3,718,829","831,122,104",224.00,226.00,221.00,223.50,+3.00,"2,430"
108/01/04,"6,492,944","1,404,926,350",218.50,218.50,213.50,217.00,-6.50,"3,607"
108/01/07,"7,008,819","1,538,049,578",221.00,221.50,217.50,219.00,+2.00,"3,394"
108/01/08,"4,626,012","1,022,088,672",221.00,222.50,218.50,222.00,+3.00,"2,372"
108/01/09,"8,817,353","2,009,865,778",225.50,231.50,224.00,226.00,+4.00,"5,701"
108/01/10,"2,881,535","650,010,667",226.00,228.00,223.00,226.00, 0.00,"1,898"
108/01/11,"2,023,139","460,067,553",227.00,229.00,226.00,227.50,+1.50,"1,555"
108/01/14,"4,203,075","974,791,848",231.50,234.00,230.00,231.50,+4.00,"3,103"
108/01/15,"4,945,299","1,149,987,297",233.50,233.50,231.50,233.00,+1.50,"2,545"
108/01/16,"4,464,761","1,051,292,342",233.00,238.00,232.00,237.00,+4.00,"3,007"
108/01/17,"3,010,704","712,239,855",237.50,239.00,234.50,237.00, 0.00,"2,133"
108/01/18,"6,656,676","1,615,966,586",239.50,244.50,239.00,244.00,+7.00,"4,776"
108/01/21,"4,439,388","1,093,095,336",247.00,249.00,243.50,244.50,+0.50,"3,084"
108/01/22,"4,435,260","1,082,602,920",246.50,248.00,241.00,242.00,-2.50,"3,091"
108/01/23,"3,064,991","733,919,331",240.50,241.00,237.00,241.00,-1.00,"2,323"
108/01/24,"6,357,578","1,560,450,304",242.50,248.00,242.00,244.50,+3.50,"4,181"
108/01/25,"6,402,195","1,587,318,360",246.50,249.50,245.00,248.00,+3.50,"4,083"
108/01/28,"4,014,061","994,715,632",247.50,249.00,246.50,248.50,+0.50,"2,651"
108/01/29,"4,277,832","1,048,432,080",245.00,248.00,244.00,245.50,-3.00,"2,777"
108/01/30,"5,074,048","1,234,144,712",245.50,245.50,241.50,243.00,-2.50,"2,702"
108/02/11,"19,458,668","4,923,171,176",252.50,259.50,249.50,259.50,+16.50,"10,633"
108/02/12,"6,519,205","1,681,211,296",257.00,259.50,256.00,257.50,-2.00,"3,933"
108/02/13,"5,523,900","1,431,583,629",259.50,261.50,256.50,259.00,+1.50,"3,694"
108/02/14,"3,051,493","782,840,208",257.00,259.00,255.50,255.50,-3.50,"2,343"
108/02/15,"4,364,578","1,105,758,156",254.50,258.00,250.50,252.00,-3.50,"3,147"
108/02/18,"3,795,721","960,792,750",254.50,254.50,251.00,253.50,+1.50,"2,350"
108/02/19,"3,647,988","914,308,465",252.00,252.50,249.00,250.00,-3.50,"2,649"
108/02/20,"8,261,067","2,109,861,247",251.50,258.00,251.50,255.50,+5.50,"5,197"
108/02/21,"6,240,313","1,607,105,271",254.00,259.50,253.50,259.00,+3.50,"4,655"
108/02/22,"16,461,969","4,356,063,816",260.00,271.00,259.50,264.00,+5.00,"10,724"
108/02/25,"20,311,509","5,658,723,721",271.00,282.50,270.50,282.50,+18.50,"12,863"
108/02/26,"15,256,458","4,329,913,582",283.50,293.00,276.50,276.50,-6.00,"11,226"
108/02/27,"9,345,510","2,602,844,800",280.00,282.00,274.00,280.00,+3.50,"6,159"
108/03/04,"7,996,170","2,234,604,080",280.00,283.50,277.00,277.00,-3.00,"5,500"
108/03/05,"5,726,149","1,577,295,475",275.50,279.00,272.00,273.00,-4.00,"4,023"
108/03/06,"9,173,054","2,564,614,620",274.00,281.50,274.00,280.00,+7.00,"6,230"
108/03/07,"4,456,436","1,227,394,400",277.50,279.00,272.50,274.00,-6.00,"3,545"
108/03/08,"7,692,720","2,066,115,334",270.00,271.50,266.00,267.50,-6.50,"5,142"
108/03/11,"3,485,628","942,557,863",267.50,272.50,267.50,270.00,+2.50,"2,589"
108/03/12,"4,929,135","1,345,388,138",274.50,276.00,270.00,270.50,+0.50,"3,663"
108/03/13,"2,627,183","713,284,959",270.00,273.50,269.00,273.00,+2.50,"2,056"
108/03/14,"4,932,937","1,352,816,255",272.00,278.00,271.50,272.50,-0.50,"3,604"
108/03/15,"4,556,807","1,255,091,039",274.00,277.00,273.50,276.00,+3.50,"2,895"
108/03/18,"4,328,819","1,205,148,682",280.00,281.50,276.00,278.00,+2.00,"3,158"
108/03/19,"5,706,614","1,565,688,758",276.50,277.00,272.00,275.50,-2.50,"3,544"
108/03/20,"3,167,594","868,253,534",275.50,275.50,273.00,274.50,-1.00,"2,385"
108/03/21,"4,761,736","1,319,015,608",274.50,279.50,274.50,277.50,+3.00,"3,111"
108/03/22,"13,915,848","3,939,989,615",280.00,286.00,279.00,284.00,+6.50,"8,403"
108/03/25,"5,459,643","1,514,103,611",276.50,279.00,276.00,276.50,-7.50,"3,793"
108/03/26,"3,638,168","1,019,087,708",279.00,281.50,278.50,281.00,+4.50,"2,911"
108/03/27,"2,680,720","749,341,731",280.00,280.50,278.00,279.50,-1.50,"2,084"
108/03/28,"4,616,705","1,291,581,990",278.50,283.50,276.50,276.50,-3.00,"3,278"
108/03/29,"5,880,432","1,648,894,090",279.00,282.50,277.00,282.50,+6.00,"3,352"
108/04/01,"7,480,601","2,133,322,664",284.50,287.00,284.00,285.50,+3.00,"4,848"
108/04/02,"9,761,324","2,831,145,136",290.00,291.50,288.00,290.50,+5.00,"6,579"
108/04/03,"6,655,692","1,930,546,180",289.50,291.50,287.00,290.50, 0.00,"4,800"
108/04/08,"8,345,644","2,442,714,977",289.00,294.50,289.00,294.50,+4.00,"5,804"
108/04/09,"10,051,612","2,967,556,306",294.00,300.00,291.00,299.50,+5.00,"6,094"
108/04/10,"13,100,630","3,953,065,900",300.00,304.50,298.00,300.00,+0.50,"7,486"
108/04/11,"13,327,619","3,941,853,535",298.00,303.00,291.00,291.50,-8.50,"8,464"
108/04/12,"6,379,713","1,877,348,747",294.00,297.00,292.00,293.50,+2.00,"4,862"
108/04/15,"7,199,887","2,142,582,665",298.00,299.00,295.50,296.50,+3.00,"4,784"
108/04/16,"8,003,479","2,396,123,221",299.00,301.50,297.50,300.00,+3.50,"4,509"
108/04/17,"19,673,897","5,717,401,233",294.50,299.00,287.50,288.50,-11.50,"12,856"
108/04/18,"11,586,481","3,370,949,109",289.50,293.50,289.00,291.00,+2.50,"7,048"
108/04/19,"5,029,798","1,464,296,920",293.50,294.00,288.50,290.00,-1.00,"2,572"
108/04/22,"3,197,270","930,828,530",292.00,293.50,288.50,289.00,-1.00,"2,081"
108/04/23,"4,918,551","1,414,604,290",290.50,290.50,285.00,290.00,+1.00,"3,422"
108/04/24,"3,863,399","1,119,816,210",292.00,292.00,287.00,289.50,-0.50,"2,668"
108/04/25,"3,703,193","1,068,998,663",289.50,291.00,286.00,288.00,-1.50,"2,623"
108/04/26,"3,850,978","1,106,347,620",286.00,290.00,283.50,290.00,+2.00,"2,431"
108/04/29,"4,352,363","1,255,914,347",289.50,291.50,286.50,287.50,-2.50,"2,641"
108/04/30,"9,104,796","2,657,776,840",290.00,295.50,287.00,295.50,+8.00,"5,378"
108/05/02,"22,384,303","6,781,260,499",307.50,307.50,298.00,298.00,+2.50,"12,700"
108/05/03,"18,705,013","5,738,419,004",304.00,310.00,301.00,309.00,+11.00,"11,188"
108/05/06,"12,433,296","3,780,714,653",304.00,306.00,301.00,306.00,-3.00,"7,125"
108/05/07,"12,499,811","3,882,133,910",309.00,313.00,307.00,311.00,+5.00,"7,291"
108/05/08,"9,896,385","3,055,637,965",308.00,311.00,304.50,310.00,-1.00,"5,243"
108/05/09,"9,566,606","2,919,252,906",311.00,314.00,300.00,300.00,-10.00,"6,385"
108/05/10,"7,160,414","2,144,997,563",303.00,305.50,293.00,298.50,-1.50,"4,831"
108/05/13,"8,021,402","2,325,871,374",300.00,300.00,285.50,286.50,-12.00,"5,980"
108/05/14,"8,354,651","2,373,753,670",279.00,289.00,276.50,289.00,+2.50,"5,857"
108/05/15,"5,782,386","1,680,575,399",290.00,293.50,287.50,290.00,+1.00,"4,019"
108/05/16,"4,927,890","1,425,674,820",290.00,292.00,286.00,288.00,-2.00,"2,975"
108/05/17,"8,935,427","2,611,844,330",291.50,296.50,289.00,291.00,+3.00,"5,784"
108/05/20,"5,080,134","1,471,544,273",291.50,293.00,286.50,290.00,-1.00,"3,306"
108/05/21,"5,504,726","1,597,601,895",287.00,292.50,286.50,290.50,+0.50,"3,604"
108/05/22,"3,821,414","1,102,087,232",290.00,290.50,286.50,287.50,-3.00,"2,864"
108/05/23,"9,875,909","2,882,498,428",291.00,295.00,289.00,292.00,+4.50,"6,368"
108/05/24,"5,171,759","1,502,837,201",294.50,294.50,286.00,287.00,-5.00,"3,413"
108/05/27,"7,623,986","2,135,956,052",287.00,288.50,276.50,281.00,-6.00,"5,243"
108/05/28,"7,631,484","2,143,149,972",283.00,283.50,279.50,280.50,-0.50,"2,343"
108/05/29,"5,039,512","1,399,122,121",277.50,280.50,275.00,280.50, 0.00,"3,388"
108/05/30,"10,940,177","3,209,808,892",284.50,298.50,284.50,296.50,+16.00,"7,848"
108/05/31,"16,347,408","5,020,298,336",298.50,313.00,297.00,311.00,+14.50,"10,658"
108/06/03,"13,144,705","4,105,535,165",308.50,316.50,304.00,314.00,+3.00,"8,841"
108/06/04,"8,772,745","2,758,648,450",316.00,318.00,311.00,311.00,-3.00,"6,107"
108/06/05,"9,334,896","2,943,639,552",317.00,319.50,312.50,313.00,+2.00,"5,967"
108/06/06,"6,168,786","1,902,728,516",312.00,312.00,305.50,307.00,-6.00,"4,058"
108/06/10,"8,082,018","2,538,785,170",313.00,316.50,310.00,316.00,+9.00,"5,285"
108/06/11,"8,924,969","2,767,666,452",310.00,314.00,308.00,308.00,-8.00,"6,005"
108/06/12,"4,508,590","1,396,594,310",308.50,312.50,306.50,309.50,+1.50,"2,942"
108/06/13,"6,906,886","2,154,996,160",309.50,316.50,308.50,309.50, 0.00,"4,696"
108/06/14,"4,800,518","1,482,567,526",311.00,312.50,306.00,307.00,-2.50,"3,019"
108/06/17,"7,844,100","2,373,071,842",305.00,307.00,300.00,300.50,-6.50,"4,538"
108/06/18,"6,585,570","2,020,221,060",304.00,309.00,304.00,308.50,+8.00,"4,100"
108/06/19,"8,662,800","2,688,656,680",314.50,315.00,307.50,308.50, 0.00,"5,881"
108/06/20,"4,674,213","1,450,037,914",311.00,313.00,308.00,310.00,+1.50,"3,173"
108/06/21,"9,233,348","2,891,655,576",312.00,316.00,310.00,313.50,+3.50,"5,301"
108/06/24,"4,462,509","1,398,181,826",311.50,315.50,310.00,315.50,+2.00,"3,093"
108/06/25,"3,262,743","1,016,180,573",313.50,315.00,309.00,311.50,-4.00,"2,587"
108/06/26,"3,335,968","1,037,970,554",312.50,313.00,309.50,310.50,-1.00,"2,411"
108/06/27,"5,593,416","1,757,554,259",314.00,315.50,312.50,313.00,+2.50,"3,449"
108/06/28,"4,718,184","1,477,945,592",314.00,315.50,311.00,314.00,+1.00,"2,646"
108/07/01,"8,268,252","2,599,022,236",315.00,317.00,312.50,314.00, 0.00,"5,629"
108/07/02,"7,822,935","2,478,233,455",314.00,319.00,313.50,319.00,+5.00,"5,394"
108/07/03,"8,818,515","2,830,694,255",322.00,326.50,316.00,317.50,-1.50,"6,294"
108/07/04,"4,090,644","1,304,523,089",320.00,320.50,317.50,319.00,+1.50,"2,646"
108/07/05,"6,690,938","2,143,353,098",319.50,322.00,318.50,321.00,+2.00,"4,079"
