0,1,2,3,4,5,6,7,8
109/06/09,"19,566,964","821,220,639",41.95,42.10,41.80,42.00,+0.10,"5,947"
109/06/10,"19,836,836","838,760,296",42.00,42.50,41.90,42.35,+0.35,"7,276"
109/06/11,"38,334,793","1,593,523,663",42.35,42.55,41.00,41.00,-1.35,"11,668"
109/06/12,"21,956,831","890,768,082",40.35,40.80,40.25,40.70,-0.30,"6,520"
109/06/15,"22,083,939","908,416,034",40.80,41.70,40.70,40.90,+0.20,"8,473"
109/06/16,"23,294,089","973,425,247",41.40,42.00,41.35,41.90,+1.00,"7,231"
109/06/17,"23,150,952","974,490,484",42.00,42.25,41.75,42.20,+0.30,"9,676"
109/06/18,"19,442,390","817,487,601",42.25,42.30,41.75,42.15,-0.05,"6,187"
109/06/19,"20,629,825","868,088,750",42.20,42.20,41.95,42.10,-0.05,"3,905"
109/06/22,"13,901,563","584,637,246",42.10,42.15,41.95,42.10, 0.00,"3,756"
109/06/23,"19,544,653","825,499,860",42.35,42.40,42.00,42.30,+0.20,"4,931"
109/06/24,"16,643,644","703,547,280",42.35,42.40,42.20,42.20,-0.10,"4,098"
109/06/29,"21,349,808","894,808,518",41.95,42.00,41.80,41.90,-0.30,"7,721"
109/06/30,"41,696,078","1,748,008,200",42.00,42.10,41.85,41.85,-0.05,"9,707"
109/07/01,"23,127,719","931,657,893",40.10,40.50,40.00,40.35,X0.00,"7,334"
109/07/02,"11,970,005","483,430,550",40.40,40.50,40.30,40.30,-0.05,"4,078"
109/07/03,"12,642,918","513,471,095",40.60,40.75,40.40,40.75,+0.45,"4,778"
109/07/06,"21,223,068","872,177,538",40.75,41.30,40.75,41.25,+0.50,"6,548"
109/07/07,"18,321,838","751,651,683",41.35,41.40,40.90,40.95,-0.30,"5,355"
109/07/08,"13,173,684","538,677,216",40.90,41.10,40.75,40.95, 0.00,"4,704"
109/07/09,"16,594,936","678,130,964",40.90,41.25,40.60,40.60,-0.35,"5,868"
109/07/10,"12,511,297","505,382,187",40.70,40.70,40.25,40.25,-0.35,"4,937"
109/07/13,"13,731,172","559,684,459",40.80,40.95,40.50,40.95,+0.70,"4,674"
109/07/14,"10,702,996","435,497,455",40.60,40.85,40.60,40.70,-0.25,"3,929"
109/07/15,"13,422,821","547,030,526",40.95,40.95,40.60,40.65,-0.05,"5,128"
109/07/16,"12,857,760","522,973,526",40.75,40.85,40.55,40.55,-0.10,"3,703"
109/07/17,"10,933,596","444,088,433",40.85,40.90,40.50,40.50,-0.05,"3,181"
109/07/20,"9,322,408","377,055,071",40.50,40.70,40.35,40.40,-0.10,"3,193"
109/07/21,"20,419,476","827,349,780",40.65,40.80,40.40,40.40, 0.00,"5,339"
109/07/22,"12,689,352","515,308,981",40.45,40.75,40.45,40.65,+0.25,"3,463"
109/07/23,"11,304,404","456,927,256",40.60,40.60,40.30,40.35,-0.30,"3,589"
109/07/24,"13,453,021","540,695,137",40.20,40.35,40.10,40.10,-0.25,"4,284"
109/07/27,"17,805,344","712,195,048",40.05,40.40,39.75,39.75,-0.35,"5,389"
109/07/28,"19,905,789","791,005,668",39.60,40.00,39.60,39.65,-0.10,"6,023"
109/07/29,"15,583,394","625,001,449",39.90,40.40,39.80,40.10,+0.45,"6,225"
109/07/30,"17,496,543","699,286,898",40.45,40.45,39.80,40.10, 0.00,"6,621"
109/07/31,"23,331,592","926,305,247",39.95,39.95,39.60,39.60,-0.50,"6,184"
109/08/03,"22,080,484","869,281,273",39.60,39.65,39.20,39.25,-0.35,"7,943"
109/08/04,"8,703,393","345,269,923",39.35,39.80,39.30,39.80,+0.55,"2,776"
109/08/05,"9,249,278","368,471,600",39.85,39.95,39.60,39.85,+0.05,"3,621"
109/08/06,"11,907,804","477,956,559",39.95,40.30,39.90,40.20,+0.35,"4,104"
109/08/07,"10,247,502","409,424,980",40.20,40.20,39.85,39.85,-0.35,"3,309"
109/08/10,"14,248,291","574,665,430",39.85,40.50,39.85,40.45,+0.60,"4,793"
109/08/11,"18,766,412","750,756,030",40.00,40.15,39.90,39.95,-0.50,"5,745"
109/08/12,"19,316,728","778,149,645",39.95,40.45,39.95,40.45,+0.50,"6,252"
109/08/13,"15,652,407","634,803,325",40.50,40.70,40.40,40.70,+0.25,"5,304"
109/08/14,"7,782,293","313,871,930",40.45,40.50,40.10,40.30,-0.40,"2,531"
109/08/17,"11,414,110","463,332,387",40.35,40.80,40.20,40.70,+0.40,"3,864"
109/08/18,"7,268,544","294,535,752",40.60,40.60,40.40,40.60,-0.10,"2,601"
109/08/19,"18,160,932","740,528,206",40.75,41.00,40.55,40.55,-0.05,"6,551"
109/08/20,"23,997,672","957,809,530",40.45,40.50,39.60,39.80,-0.75,"7,570"
109/08/21,"10,106,668","403,128,570",39.90,40.05,39.75,39.85,+0.05,"3,871"
109/08/24,"6,437,891","256,880,081",39.90,40.00,39.80,39.90,+0.05,"2,061"
109/08/25,"15,519,774","625,656,846",39.90,40.55,39.85,40.50,+0.60,"4,934"
109/08/26,"13,350,739","538,181,784",40.25,40.55,40.10,40.55,+0.05,"4,235"
109/08/27,"11,141,671","447,675,555",40.55,40.55,40.00,40.00,-0.55,"4,344"
109/08/28,"14,023,456","560,845,340",40.00,40.15,39.90,39.95,-0.05,"5,147"
109/08/31,"20,661,160","824,185,486",40.05,40.20,39.75,39.85,-0.10,"4,989"
109/09/01,"17,984,102","715,448,108",39.90,39.95,39.65,39.85, 0.00,"3,761"
109/09/02,"17,177,109","680,677,194",39.95,39.95,39.50,39.55,-0.30,"6,018"
109/09/03,"14,504,491","576,752,876",39.70,40.00,39.60,39.85,+0.30,"5,123"
109/09/04,"15,495,770","611,855,813",39.50,39.65,39.30,39.45,-0.40,"5,855"
109/09/07,"11,318,990","446,163,257",39.45,39.65,39.35,39.35,-0.10,"3,786"
109/09/08,"9,241,492","364,238,386",39.40,39.60,39.35,39.55,+0.20,"3,834"
109/09/09,"12,814,934","503,103,445",39.35,39.50,39.10,39.45,-0.10,"5,523"
109/09/10,"11,172,822","442,102,498",39.55,39.80,39.35,39.75,+0.30,"4,002"
109/09/11,"12,904,673","513,910,231",39.80,40.00,39.65,39.90,+0.15,"4,882"
109/09/14,"11,675,886","466,251,679",39.90,40.10,39.75,40.10,+0.20,"3,900"
109/09/15,"10,974,435","438,979,297",40.05,40.10,39.90,40.10, 0.00,"3,854"
109/09/16,"13,987,776","560,326,409",40.10,40.20,39.95,40.20,+0.10,"3,934"
109/09/17,"18,240,987","726,265,542",40.00,40.10,39.65,39.65,-0.55,"6,919"
109/09/18,"19,888,694","786,461,246",39.70,39.80,39.50,39.50,-0.15,"4,729"
109/09/21,"21,107,805","828,529,321",39.45,39.50,39.10,39.10,-0.40,"10,029"
109/09/22,"14,943,820","581,788,299",39.10,39.15,38.80,39.00,-0.10,"5,131"
109/09/23,"16,774,019","650,998,988",39.00,39.00,38.70,39.00, 0.00,"5,753"
109/09/24,"26,794,853","1,023,064,358",38.80,38.80,38.00,38.00,-1.00,"10,984"
109/09/25,"12,900,119","491,726,962",38.05,38.35,38.00,38.10,+0.10,"5,743"
109/09/28,"8,827,394","338,983,661",38.20,38.55,38.20,38.55,+0.45,"2,604"
109/09/29,"10,949,480","423,741,641",38.65,38.80,38.60,38.70,+0.15,"2,612"
109/09/30,"9,070,874","351,263,382",38.85,38.90,38.60,38.60,-0.10,"2,757"
109/10/05,"8,935,109","344,609,580",38.70,38.80,38.40,38.45,-0.15,"3,661"
109/10/06,"7,932,694","306,979,227",38.60,38.80,38.50,38.65,+0.20,"2,663"
109/10/07,"7,605,459","294,035,229",38.60,38.75,38.60,38.60,-0.05,"2,433"
109/10/08,"13,472,473","518,205,104",38.60,38.65,38.40,38.45,-0.15,"4,558"
109/10/12,"11,367,217","437,405,455",38.60,38.70,38.30,38.60,+0.15,"4,447"
109/10/13,"10,367,013","398,760,456",38.65,38.70,38.35,38.45,-0.15,"3,636"
109/10/14,"15,818,078","611,071,001",38.45,38.90,38.45,38.60,+0.15,"3,892"
109/10/15,"15,332,209","587,165,032",38.45,38.60,38.20,38.20,-0.40,"6,061"
109/10/16,"10,972,262","419,299,833",38.25,38.35,38.15,38.15,-0.05,"4,414"
109/10/19,"7,433,457","285,450,906",38.25,38.55,38.25,38.40,+0.25,"2,561"
109/10/20,"8,832,790","338,399,603",38.40,38.45,38.20,38.45,+0.05,"2,996"
109/10/21,"9,068,727","348,498,403",38.45,38.55,38.30,38.40,-0.05,"4,327"
109/10/22,"17,598,249","677,616,675",38.35,38.60,38.30,38.50,+0.10,"3,320"
109/10/23,"8,323,406","320,542,997",38.50,38.60,38.40,38.60,+0.10,"2,382"
109/10/26,"10,873,867","421,997,434",38.60,39.00,38.60,38.95,+0.35,"3,814"
109/10/27,"9,209,097","355,869,154",38.70,38.80,38.55,38.60,-0.35,"2,956"
109/10/28,"10,303,156","396,556,351",38.60,38.70,38.40,38.60, 0.00,"4,161"
109/10/29,"15,436,379","589,688,155",38.25,38.30,38.15,38.15,-0.45,"6,167"
109/10/30,"18,130,477","695,171,115",38.15,38.55,38.15,38.40,+0.25,"3,518"
109/11/02,"8,454,721","325,438,171",38.40,38.65,38.30,38.65,+0.25,"2,964"
109/11/03,"10,482,329","407,318,492",38.75,38.95,38.75,38.90,+0.25,"3,827"
109/11/04,"16,815,803","655,983,519",38.55,39.15,38.55,39.15,+0.25,"4,535"
109/11/05,"9,357,512","366,017,765",39.20,39.25,38.90,39.20,+0.05,"2,924"
109/11/06,"8,107,374","317,825,057",39.20,39.30,39.00,39.30,+0.10,"3,177"
109/11/09,"15,544,022","614,973,131",39.50,39.70,39.35,39.60,+0.30,"4,999"
109/11/10,"48,704,377","1,959,964,762",39.80,40.40,39.80,40.40,+0.80,"15,987"
109/11/11,"48,143,104","1,972,301,869",40.60,41.25,40.55,41.25,+0.85,"17,359"
109/11/12,"26,710,586","1,083,862,310",41.15,41.15,40.20,40.55,-0.70,"8,269"
109/11/13,"11,727,454","474,721,012",40.50,40.60,40.40,40.55, 0.00,"3,596"
109/11/16,"17,820,445","728,387,966",40.95,41.00,40.70,40.95,+0.40,"5,780"
109/11/17,"41,461,513","1,714,539,590",41.30,41.50,41.05,41.50,+0.55,"14,069"
109/11/18,"32,171,772","1,342,731,760",41.80,41.85,41.55,41.80,+0.30,"10,114"
109/11/19,"17,811,586","739,972,691",41.80,41.80,41.40,41.50,-0.30,"5,692"
109/11/20,"20,391,909","839,137,610",41.50,41.50,41.00,41.30,-0.20,"7,029"
109/11/23,"16,994,711","708,008,074",41.45,41.80,41.40,41.70,+0.40,"6,723"
109/11/24,"11,002,363","457,666,715",41.75,41.80,41.50,41.50,-0.20,"4,208"
109/11/25,"15,449,102","643,443,702",41.75,41.80,41.45,41.45,-0.05,"4,840"
109/11/26,"13,835,357","573,193,727",41.55,41.70,41.30,41.50,+0.05,"6,718"
109/11/27,"14,066,243","581,841,191",41.40,41.60,41.25,41.35,-0.15,"5,028"
109/11/30,"54,804,801","2,231,152,432",41.45,41.50,40.40,40.40,-0.95,"12,543"
109/12/01,"17,427,379","706,742,457",40.60,40.75,40.35,40.70,+0.30,"6,603"
109/12/02,"23,943,477","969,905,926",40.50,40.65,40.45,40.50,-0.20,"7,887"
109/12/03,"25,160,988","1,016,305,303",40.45,40.60,40.30,40.30,-0.20,"8,822"
109/12/04,"28,365,964","1,147,016,152",40.25,40.75,40.20,40.75,+0.45,"7,702"
109/12/07,"26,327,926","1,073,575,483",40.85,40.95,40.50,40.95,+0.20,"6,685"
109/12/08,"21,706,886","881,129,189",40.55,40.95,40.35,40.95, 0.00,"5,924"
109/12/09,"19,971,248","815,733,914",40.85,41.00,40.60,41.00,+0.05,"6,061"
109/12/10,"31,762,795","1,310,645,528",41.00,41.45,40.80,41.45,+0.45,"9,086"
109/12/11,"48,361,156","2,027,671,490",41.70,42.15,41.60,41.95,+0.50,"14,830"
109/12/14,"24,736,173","1,034,472,559",42.00,42.10,41.65,41.80,-0.15,"7,170"
109/12/15,"21,519,665","885,872,135",41.70,41.80,40.90,41.10,-0.70,"6,312"
109/12/16,"15,535,763","642,909,382",41.25,41.55,41.20,41.55,+0.45,"6,552"
109/12/17,"12,265,452","506,155,413",41.50,41.55,41.15,41.35,-0.20,"3,999"
109/12/18,"16,340,597","673,058,350",41.35,41.50,41.05,41.20,-0.15,"4,996"
109/12/21,"12,544,477","517,777,789",41.35,41.55,41.05,41.55,+0.35,"4,264"
109/12/22,"10,285,843","424,609,251",41.45,41.45,41.05,41.05,-0.50,"3,402"
109/12/23,"8,022,743","328,758,300",40.95,41.10,40.85,40.95,-0.10,"2,570"
109/12/24,"8,760,297","359,846,995",41.05,41.25,40.95,41.00,+0.05,"3,093"
109/12/25,"5,613,417","230,729,967",41.20,41.20,41.00,41.15,+0.15,"2,130"
109/12/28,"7,950,487","327,641,003",41.20,41.35,41.10,41.30,+0.15,"3,122"
109/12/29,"9,799,386","405,505,388",41.40,41.50,41.30,41.35,+0.05,"3,277"
109/12/30,"44,167,665","1,852,672,506",41.40,42.25,41.40,42.20,+0.85,"14,410"
109/12/31,"26,813,984","1,135,341,973",42.45,42.60,42.15,42.25,+0.05,"7,764"
108/01/02,"12,388,695","573,849,589",47.20,47.25,45.90,45.90,-1.10,"5,389"
108/01/03,"17,509,748","794,866,519",45.80,45.85,45.15,45.15,-0.75,"8,154"
108/01/04,"16,109,879","719,409,113",44.70,44.95,44.30,44.55,-0.60,"6,021"
108/01/07,"18,144,219","821,952,417",45.10,45.55,44.95,45.20,+0.65,"5,002"
108/01/08,"7,596,516","344,219,218",45.55,45.60,45.10,45.15,-0.05,"3,403"
108/01/09,"25,489,207","1,169,091,882",45.60,46.10,45.35,45.95,+0.80,"7,924"
108/01/10,"12,154,327","557,729,039",45.95,46.00,45.80,45.85,-0.10,"5,079"
108/01/11,"14,953,513","683,873,121",45.80,46.00,45.50,45.55,-0.30,"5,885"
108/01/14,"23,814,687","1,063,206,318",45.15,45.15,44.40,44.40,-1.15,"9,597"
108/01/15,"39,391,266","1,734,652,829",44.40,44.40,43.70,43.75,-0.65,"14,715"
108/01/16,"33,047,249","1,438,413,758",43.75,43.85,43.35,43.60,-0.15,"11,181"
108/01/17,"24,781,401","1,085,024,844",43.55,43.95,43.50,43.80,+0.20,"7,685"
108/01/18,"24,994,401","1,088,632,886",43.90,43.90,43.35,43.50,-0.30,"8,963"
108/01/21,"16,859,113","738,985,072",43.65,44.00,43.60,43.80,+0.30,"6,313"
108/01/22,"18,078,066","797,115,085",43.90,44.30,43.90,44.20,+0.40,"5,982"
108/01/23,"16,316,761","715,281,024",43.80,44.05,43.75,43.75,-0.45,"6,631"
108/01/24,"16,917,410","737,891,998",43.80,43.90,43.50,43.55,-0.20,"6,611"
108/01/25,"21,646,449","943,770,821",43.55,43.80,43.50,43.50,-0.05,"7,696"
108/01/28,"26,722,390","1,163,930,731",43.60,43.80,43.35,43.80,+0.30,"7,568"
108/01/29,"17,247,552","754,782,838",43.70,43.90,43.55,43.90,+0.10,"5,311"
108/01/30,"28,615,674","1,249,834,259",43.85,43.90,43.60,43.60,-0.30,"9,348"
108/02/11,"22,238,946","971,205,234",43.85,44.00,43.55,43.55,-0.05,"7,248"
108/02/12,"22,562,216","990,313,154",43.60,44.20,43.55,43.90,+0.35,"8,419"
108/02/13,"19,855,269","875,894,647",43.95,44.40,43.90,44.30,+0.40,"7,849"
108/02/14,"20,918,025","931,880,828",44.30,44.70,44.25,44.55,+0.25,"7,455"
108/02/15,"14,033,534","623,578,094",44.55,44.65,44.20,44.20,-0.35,"5,503"
108/02/18,"18,514,026","823,445,126",44.30,44.65,44.30,44.40,+0.20,"5,355"
108/02/19,"10,329,499","460,855,471",44.65,44.70,44.50,44.60,+0.20,"4,103"
108/02/20,"17,460,123","785,508,814",44.75,45.20,44.70,45.15,+0.55,"6,642"
108/02/21,"14,780,572","667,771,543",45.15,45.40,45.00,45.40,+0.25,"5,414"
108/02/22,"12,877,583","582,598,056",45.30,45.40,45.10,45.40, 0.00,"4,411"
108/02/25,"11,333,842","515,607,755",45.45,45.60,45.40,45.55,+0.15,"4,614"
108/02/26,"15,737,860","716,681,009",45.60,45.65,45.50,45.50,-0.05,"4,465"
108/02/27,"21,594,374","977,628,751",45.50,45.55,45.05,45.30,-0.20,"6,991"
108/03/04,"33,691,438","1,497,981,658",43.95,45.00,43.95,44.90,-0.40,"10,185"
108/03/05,"14,515,878","650,865,441",44.70,45.05,44.60,44.60,-0.30,"4,450"
108/03/06,"9,682,921","435,180,245",44.90,45.00,44.75,44.95,+0.35,"3,978"
108/03/07,"16,035,535","716,664,494",44.90,44.90,44.55,44.65,-0.30,"5,808"
108/03/08,"11,344,406","504,862,675",44.60,44.65,44.40,44.45,-0.20,"4,841"
108/03/11,"12,941,851","575,840,339",44.45,44.70,44.30,44.40,-0.05,"4,334"
108/03/12,"15,567,977","700,832,915",44.80,45.20,44.75,45.00,+0.60,"6,155"
108/03/13,"8,231,893","371,160,220",45.00,45.20,45.00,45.15,+0.15,"3,816"
108/03/14,"9,454,680","427,150,910",45.20,45.30,45.05,45.10,-0.05,"3,644"
108/03/15,"24,243,727","1,099,713,423",45.20,45.50,45.05,45.45,+0.35,"5,726"
108/03/18,"14,239,599","650,079,786",45.50,45.80,45.50,45.80,+0.35,"4,966"
108/03/19,"31,948,973","1,487,667,841",46.00,46.80,46.00,46.65,+0.85,"10,243"
108/03/20,"21,676,582","1,016,141,289",46.90,47.00,46.70,46.95,+0.30,"7,136"
108/03/21,"14,281,859","667,034,812",47.00,47.00,46.50,46.75,-0.20,"5,320"
108/03/22,"26,050,354","1,204,590,378",46.75,46.75,45.90,46.20,-0.55,"8,027"
108/03/25,"18,160,564","824,497,889",45.45,45.50,45.30,45.40,-0.80,"6,354"
108/03/26,"17,470,215","791,742,422",45.40,45.55,45.15,45.25,-0.15,"6,644"
108/03/27,"29,356,132","1,309,774,410",45.00,45.00,44.50,44.50,-0.75,"13,280"
108/03/28,"36,170,131","1,594,103,372",44.30,44.30,44.00,44.00,-0.50,"13,443"
108/03/29,"25,229,028","1,125,302,264",44.15,44.95,44.10,44.95,+0.95,"6,856"
108/04/01,"14,878,783","665,692,472",44.95,45.10,44.50,44.50,-0.45,"7,901"
108/04/02,"10,855,057","487,327,660",44.90,45.10,44.75,44.80,+0.30,"3,541"
108/04/03,"12,602,318","565,424,454",45.00,45.00,44.75,44.80, 0.00,"4,538"
108/04/08,"35,684,345","1,583,331,254",44.70,44.70,44.30,44.30,-0.50,"11,564"
108/04/09,"27,032,342","1,196,583,341",44.20,44.45,44.15,44.30, 0.00,"7,198"
108/04/10,"21,825,753","965,363,604",44.20,44.40,44.10,44.20,-0.10,"7,354"
108/04/11,"23,939,926","1,061,551,586",44.35,44.70,44.15,44.15,-0.05,"7,368"
108/04/12,"14,977,391","661,647,777",44.15,44.30,44.10,44.10,-0.05,"5,471"
108/04/15,"15,799,568","699,097,965",44.35,44.35,44.15,44.15,+0.05,"5,578"
108/04/16,"20,052,620","883,662,799",44.10,44.15,44.00,44.10,-0.05,"6,739"
108/04/17,"18,296,315","807,304,014",44.10,44.25,44.00,44.10, 0.00,"6,920"
108/04/18,"18,186,595","802,311,903",44.15,44.20,44.00,44.20,+0.10,"5,556"
108/04/19,"7,945,035","352,655,254",44.40,44.50,44.30,44.35,+0.15,"3,974"
108/04/22,"5,204,883","231,281,212",44.55,44.55,44.35,44.35, 0.00,"2,374"
108/04/23,"9,736,682","431,456,234",44.40,44.40,44.20,44.35, 0.00,"3,568"
108/04/24,"12,277,584","544,797,836",44.50,44.50,44.30,44.30,-0.05,"3,464"
108/04/25,"13,503,597","600,535,917",44.45,44.60,44.35,44.35,+0.05,"4,297"
108/04/26,"9,418,893","418,372,306",44.35,44.50,44.30,44.50,+0.15,"3,192"
108/04/29,"14,404,363","642,801,852",44.40,44.80,44.40,44.60,+0.10,"4,328"
108/04/30,"14,689,336","656,003,237",44.70,44.80,44.50,44.70,+0.10,"4,352"
108/05/02,"32,223,863","1,460,815,784",44.70,45.65,44.70,45.65,+0.95,"12,531"
108/05/03,"23,874,628","1,085,024,251",45.65,45.70,45.15,45.45,-0.20,"7,866"
108/05/06,"23,944,990","1,064,784,861",44.65,44.70,44.30,44.50,-0.95,"8,668"
108/05/07,"14,273,291","634,167,472",44.60,44.60,44.35,44.35,-0.15,"5,414"
108/05/08,"16,241,382","715,637,388",44.15,44.20,44.00,44.05,-0.30,"6,966"
108/05/09,"31,969,669","1,395,709,584",44.00,44.00,43.50,43.50,-0.55,"12,971"
108/05/10,"22,938,637","995,983,285",43.60,43.75,43.20,43.20,-0.30,"9,418"
108/05/13,"40,808,722","1,722,181,770",43.10,43.15,41.95,41.95,-1.25,"16,981"
108/05/14,"75,913,459","3,068,791,270",40.10,40.65,40.10,40.45,-1.50,"24,710"
108/05/15,"26,407,317","1,083,571,332",40.55,41.40,40.55,40.95,+0.50,"10,462"
108/05/16,"35,216,986","1,420,217,259",40.90,40.95,40.00,40.00,-0.95,"14,280"
108/05/17,"29,450,349","1,179,787,797",40.20,40.45,39.90,40.00, 0.00,"10,890"
108/05/20,"15,683,872","631,309,666",40.25,40.45,40.10,40.20,+0.20,"5,628"
108/05/21,"29,091,331","1,194,642,965",40.50,41.50,40.10,41.50,+1.30,"12,211"
108/05/22,"17,579,285","722,115,897",41.25,41.25,40.90,41.15,-0.35,"6,487"
108/05/23,"12,965,650","530,538,365",41.00,41.15,40.80,41.00,-0.15,"5,521"
108/05/24,"18,894,722","770,684,021",41.00,41.20,40.60,40.60,-0.40,"8,160"
108/05/27,"9,377,954","382,201,410",40.65,41.00,40.50,40.75,+0.15,"3,864"
108/05/28,"87,709,120","3,542,658,992",40.75,40.90,40.35,40.35,-0.40,"6,088"
108/05/29,"13,430,157","541,902,880",40.35,40.50,40.30,40.30,-0.05,"5,035"
108/05/30,"13,702,149","554,515,478",40.30,40.60,40.30,40.50,+0.20,"4,331"
108/05/31,"21,239,999","867,393,209",40.55,41.10,40.50,40.80,+0.30,"6,713"
108/06/03,"9,168,320","374,761,014",40.85,41.20,40.50,41.05,+0.25,"3,644"
108/06/04,"15,870,958","658,016,289",41.65,41.65,41.25,41.45,+0.40,"5,164"
108/06/05,"12,700,018","524,385,162",41.55,41.60,41.10,41.10,-0.35,"4,752"
108/06/06,"11,864,080","483,974,929",41.00,41.00,40.65,40.75,-0.35,"4,242"
108/06/10,"17,046,063","703,520,954",41.30,41.45,41.00,41.35,+0.60,"5,135"
108/06/11,"24,054,699","1,006,377,567",41.40,42.10,41.40,42.10,+0.75,"9,490"
108/06/12,"11,539,520","483,387,890",42.05,42.10,41.75,41.90,-0.20,"3,979"
108/06/13,"14,464,736","600,492,561",41.85,41.85,41.35,41.65,-0.25,"4,369"
108/06/14,"9,787,650","405,230,600",41.55,41.55,41.30,41.30,-0.35,"3,745"
108/06/17,"9,791,042","408,120,625",41.30,41.90,41.25,41.65,+0.35,"3,644"
108/06/18,"12,680,731","532,948,693",41.80,42.20,41.75,42.20,+0.55,"5,100"
108/06/19,"20,430,500","866,592,364",42.25,42.60,42.20,42.55,+0.35,"7,185"
108/06/20,"14,848,302","631,073,301",42.70,42.70,42.30,42.55, 0.00,"4,467"
108/06/21,"15,049,222","637,519,551",42.55,42.55,42.30,42.30,-0.25,"3,617"
108/06/24,"10,500,287","444,522,163",42.30,42.55,42.05,42.55,+0.25,"3,068"
108/06/25,"9,548,993","406,617,699",42.55,42.70,42.45,42.60,+0.05,"2,855"
108/06/26,"11,793,038","504,256,338",42.70,42.90,42.60,42.75,+0.15,"4,054"
108/06/27,"28,106,576","1,212,244,873",42.75,43.35,42.75,43.20,+0.45,"7,511"
108/06/28,"32,106,317","1,386,600,381",43.20,43.40,43.00,43.00,-0.20,"7,514"
108/07/01,"29,094,054","1,231,505,725",42.00,42.70,42.00,42.70,X0.00,"8,262"
108/07/02,"14,906,409","634,334,924",42.60,42.80,42.30,42.65,-0.05,"4,280"
108/07/03,"15,257,639","645,637,585",42.55,42.55,42.20,42.25,-0.40,"4,642"
108/07/04,"10,826,004","460,319,201",42.45,42.80,42.30,42.50,+0.25,"3,989"
108/07/05,"9,154,823","387,856,066",42.55,42.60,42.20,42.35,-0.15,"4,040"
108/07/08,"13,818,722","580,216,874",42.20,42.30,41.80,41.95,-0.40,"5,217"
108/07/09,"8,909,473","372,995,978",42.00,42.05,41.70,41.85,-0.10,"3,999"
108/07/10,"13,608,056","572,364,574",42.10,42.25,41.90,42.20,+0.35,"5,047"
108/07/11,"10,335,768","434,012,996",42.20,42.25,41.90,41.95,-0.25,"3,537"
108/07/12,"14,136,813","590,021,588",41.90,41.95,41.60,41.60,-0.35,"5,532"
108/07/15,"13,063,572","544,280,918",41.65,41.90,41.50,41.65,+0.05,"3,395"
108/07/16,"15,324,463","637,212,959",41.65,41.70,41.50,41.55,-0.10,"4,863"
108/07/17,"19,757,195","817,438,461",41.45,41.50,41.30,41.30,-0.25,"6,886"
108/07/18,"15,568,019","640,778,799",41.40,41.40,41.05,41.10,-0.20,"5,279"
108/07/19,"11,955,143","492,815,756",41.35,41.40,41.05,41.05,-0.05,"4,257"
108/07/22,"13,213,736","544,416,435",41.10,41.40,41.05,41.40,+0.35,"4,255"
108/07/23,"9,902,498","408,648,972",41.30,41.35,41.20,41.20,-0.20,"2,913"
108/07/24,"11,270,040","464,501,169",41.20,41.40,41.10,41.15,-0.05,"3,506"
108/07/25,"8,133,285","335,173,866",41.15,41.30,41.10,41.20,+0.05,"2,944"
108/07/26,"7,162,592","294,730,355",41.20,41.25,41.10,41.15,-0.05,"3,007"
108/07/29,"7,393,479","304,625,748",41.10,41.35,41.10,41.20,+0.05,"2,242"
108/07/30,"7,615,496","313,439,598",41.20,41.30,41.10,41.10,-0.10,"2,522"
108/07/31,"15,724,343","643,178,063",41.05,41.10,40.80,40.80,-0.30,"5,711"
108/08/01,"15,173,227","614,955,459",40.55,40.70,40.45,40.50,-0.30,"6,198"
108/08/02,"22,896,038","917,606,247",40.15,40.20,40.00,40.10,-0.40,"8,681"
108/08/05,"19,242,360","769,563,202",40.00,40.05,39.95,39.95,-0.15,"9,228"
108/08/06,"19,446,083","770,249,817",39.50,40.10,39.10,39.90,-0.05,"7,620"
108/08/07,"22,323,704","887,534,560",39.90,39.90,39.60,39.80,-0.10,"9,518"
108/08/08,"8,640,374","345,435,963",39.85,40.15,39.85,39.95,+0.15,"3,068"
108/08/12,"15,566,634","624,943,574",39.95,40.40,39.85,40.00,+0.05,"5,333"
108/08/13,"17,816,173","710,700,170",39.95,40.00,39.80,39.80,-0.20,"7,467"
108/08/14,"10,332,734","412,131,310",40.00,40.05,39.75,39.75,-0.05,"4,574"
108/08/15,"18,767,886","739,384,437",39.50,39.50,39.30,39.35,-0.40,"7,466"
108/08/16,"50,531,064","1,982,759,955",39.10,40.00,38.85,39.55,+0.20,"17,707"
108/08/19,"14,574,796","582,143,019",39.80,40.05,39.60,40.00,+0.45,"5,840"
108/08/20,"14,145,626","562,880,390",39.95,39.95,39.70,39.70,-0.30,"4,934"
108/08/21,"9,576,327","379,576,385",39.70,39.75,39.50,39.50,-0.20,"4,137"
108/08/22,"9,174,997","362,468,138",39.50,39.70,39.40,39.45,-0.05,"3,759"
108/08/23,"8,397,074","334,090,860",39.50,39.90,39.50,39.85,+0.40,"3,588"
108/08/26,"10,849,903","427,653,995",39.50,39.60,39.30,39.50,-0.35,"5,019"
108/08/27,"17,845,451","709,290,659",39.70,39.80,39.65,39.75,+0.25,"3,216"
108/08/28,"9,003,605","359,462,950",39.80,40.00,39.75,39.95,+0.20,"2,941"
108/08/29,"10,433,823","412,798,333",39.90,39.90,39.45,39.50,-0.45,"4,205"
